Marital Status,Hours_Week,Gender,Occupation,CustomerID,Age,months_as_customer,policy_deductable,policy_annual_premium,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,State,vehicle_age,work
2,65,1,1,7910,33,131,2000,1081.17,5,0,-65200,4,1,1,1,1,0,0,1,0,4900,490,490,3920,20,13,6
1,40,0,2,2242,50,153,500,991.39,2,45600,-61400,1,2,2,3,3,0,1,0,0,77770,14140,14140,49490,25,23,6
1,43,0,2,4389,30,255,500,984.02,6,75800,0,1,2,3,2,2,0,2,2,0,74700,7470,14940,52290,24,16,1
1,42,0,1,8526,32,103,500,1354.83,4,66300,0,1,3,1,1,2,0,2,2,0,40600,4060,4060,32480,12,13,1
1,65,0,5,31,39,97,1000,830.31,4,0,-32600,2,1,2,4,1,0,1,0,0,45270,10060,10060,25150,22,17,1
2,20,1,5,3193,21,214,2000,987.42,1,0,0,1,3,1,4,3,0,0,3,0,47080,4280,8560,34240,19,17,1
2,21,1,1,4566,23,438,500,1119.29,4,0,0,2,2,1,1,1,0,0,0,0,40700,4070,4070,32560,7,23,1
2,40,1,2,6602,32,87,500,1048.39,1,0,0,2,2,1,1,1,0,2,1,1,34650,6300,3150,25200,10,27,1
1,40,0,9,5962,57,27,1000,1074.47,5,0,0,4,1,4,1,1,0,2,0,0,3200,400,400,2400,13,11,1
2,10,0,1,5391,22,206,1000,1230.76,6,0,-74200,2,1,3,2,1,0,1,1,0,78980,7180,14360,57440,14,26,4
4,5,1,4,9524,70,127,500,1255.02,3,58200,0,4,1,1,5,1,1,1,0,0,6160,560,1120,4480,19,27,1
1,84,0,11,4860,34,422,1000,1555.52,1,43600,-67800,2,3,3,4,1,1,1,1,0,85250,15500,7750,62000,20,24,1
3,40,1,5,7585,53,303,2000,836.11,3,0,0,1,2,3,2,4,1,1,2,0,72840,12140,6070,54630,2,13,1
2,45,0,5,6515,21,228,500,1450.98,4,43700,0,4,1,4,1,1,0,0,2,0,6050,1100,1100,3850,13,13,1
3,40,0,7,3186,37,239,2000,625.08,5,44200,-37000,2,3,3,2,1,0,2,3,1,87890,15980,7990,63920,22,9,1
1,50,0,3,1157,60,330,2000,1133.27,5,0,-56400,1,2,2,3,2,0,0,2,1,60500,11000,5500,44000,8,24,2
2,40,0,3,7849,23,128,500,1366.6,2,0,0,1,3,1,2,3,0,2,1,0,88220,16040,16040,56140,23,15,1
1,80,0,8,9859,32,147,1000,1439.9,4,0,-48400,1,1,2,3,2,0,1,2,0,53680,9760,4880,39040,8,19,1
1,40,0,7,5268,57,287,1000,1230.69,3,0,-54600,2,3,1,2,1,0,0,2,0,53800,5380,5380,43040,20,17,1
1,40,0,1,3175,65,142,2000,1307.68,4,0,-48500,2,1,3,1,1,1,1,2,0,54360,4530,9060,40770,24,28,1
2,30,0,4,2575,25,162,2000,1124.69,4,0,0,2,2,3,1,1,1,0,3,1,54340,9880,4940,39520,13,22,1
1,46,0,3,3220,30,140,1000,1520.78,5,0,-42900,4,1,4,5,1,0,0,2,1,2860,520,260,2080,2,26,1
3,40,1,4,8906,31,106,2000,1609.11,1,0,0,3,1,1,1,1,1,2,1,1,5490,0,1220,4270,3,24,1
2,35,0,6,2006,19,292,1000,1358.91,6,0,0,3,1,4,1,1,0,0,2,0,7370,670,1340,5360,9,26,1
1,38,0,11,6928,23,34,500,1295.87,4,0,0,1,2,3,4,3,0,1,0,0,50800,5080,5080,40640,20,26,4
1,40,0,5,1845,44,290,500,1161.03,3,45300,0,1,2,1,2,2,0,1,1,0,41520,5190,5190,31140,8,9,1
1,45,0,1,8524,43,182,2000,1441.06,4,53800,-78300,2,2,2,1,1,0,2,3,1,89650,8150,16300,65200,5,18,1
2,40,1,7,2070,42,362,1000,1097.99,6,44400,-71500,1,1,2,1,3,0,0,3,0,39690,0,0,39690,2,25,1
1,40,0,7,7144,34,143,1000,1464.42,4,79900,0,2,1,3,4,1,0,2,0,0,62260,5660,5660,50940,24,28,2
1,40,0,3,8958,32,183,500,1543.68,3,20200,0,2,2,3,1,1,0,0,1,1,51920,9440,4720,37760,25,22,1
2,40,1,11,9738,25,254,500,1390.89,5,0,-74400,2,3,1,3,1,0,2,2,0,53460,9720,4860,38880,15,14,1
2,40,1,2,9037,21,249,2000,1148.58,3,0,-71200,1,1,2,2,3,1,2,1,1,57100,5710,5710,45680,21,9,1
5,60,1,13,3349,31,169,500,1616.26,6,50700,-57600,1,3,2,4,3,0,2,3,0,77440,14080,7040,56320,11,19,1
2,40,1,1,7172,36,235,500,1398.94,4,0,0,2,2,1,4,1,0,1,2,0,68300,6830,13660,47810,20,20,3
1,65,0,3,354,49,112,1000,1238.92,2,57800,-53700,4,1,4,5,1,0,0,2,0,5060,460,920,3680,25,11,2
3,32,1,4,401,44,16,1000,968.46,3,50800,-66200,1,2,2,4,3,0,0,2,0,59400,6600,13200,39600,18,28,1
1,40,0,5,1165,42,128,500,1045.12,2,0,-28300,1,2,3,4,3,0,0,2,0,69930,0,15540,54390,12,10,1
2,99,0,12,2825,30,103,1000,1537.33,4,0,-74800,1,3,1,1,3,1,1,1,0,77700,7770,15540,54390,24,15,1
1,40,0,7,419,33,356,500,912.3,5,58500,-44000,1,3,3,3,3,0,2,1,0,68750,12500,12500,43750,5,16,1
3,45,0,6,462,36,109,2000,1007.28,4,0,0,1,2,1,1,3,0,1,3,1,91080,16560,16560,57960,21,28,2
2,30,0,6,8227,17,2,1000,1189.98,2,0,-54700,2,2,1,3,1,0,1,3,1,48360,4030,8060,36270,17,23,1
2,25,0,5,3205,20,198,1000,1576.41,2,0,-55100,2,2,3,3,1,1,1,1,1,95000,9500,9500,76000,29,22,1
2,50,0,3,9731,32,107,500,1172.82,2,82100,0,3,1,4,1,1,0,1,3,0,3900,780,390,2730,13,13,1
1,40,0,3,2613,33,252,500,1312.22,2,0,-33300,1,3,1,3,3,0,0,3,0,59400,11880,5940,41580,15,13,2
3,60,1,2,6663,37,303,1000,671.01,2,42900,-61500,2,1,1,2,1,0,2,0,0,60210,6690,6690,46830,2,10,1
3,48,0,10,3503,60,101,500,895.14,2,52600,-30400,2,3,1,4,1,0,0,3,1,43600,8720,4360,30520,10,13,1
3,15,1,4,3190,35,446,2000,1373.21,6,42700,-64900,1,3,2,1,3,0,0,0,0,62800,6280,12560,43960,18,11,4
3,40,1,4,7006,43,330,1000,1625.65,4,0,0,2,2,3,4,1,1,1,3,0,59500,11900,5950,41650,15,17,6
1,40,0,11,4156,46,211,2000,1295.63,3,42200,-33800,1,3,2,1,3,1,1,0,0,53460,5940,5940,41580,9,14,1
1,40,0,8,6359,29,172,1000,1459.96,5,41300,-42000,1,2,2,4,3,0,0,1,0,41690,7580,7580,26530,11,24,2
1,42,0,5,7962,36,316,500,1219.94,5,0,-51000,2,2,1,4,1,0,0,1,1,63100,6310,12620,44170,9,23,1
1,40,0,3,981,27,435,500,1064.49,2,73500,-43300,2,3,2,4,1,0,2,1,0,62880,5240,10480,47160,18,16,1
1,84,0,2,4304,50,344,1000,959.83,3,0,-38700,1,2,3,2,3,0,2,2,1,75400,17400,11600,46400,21,17,1
1,44,1,4,1872,22,204,2000,1767.02,4,0,-49300,2,1,2,4,1,1,1,1,0,46200,4200,8400,33600,4,26,1
2,60,0,1,1543,33,278,500,1285.01,3,0,-39800,2,1,3,4,1,0,2,2,1,58500,5850,5850,46800,17,13,4
3,40,1,5,2940,61,434,2000,1422.95,4,0,0,1,1,3,3,3,0,1,3,0,66240,11040,11040,44160,19,20,1
1,40,1,1,1617,28,209,2000,1223.39,5,0,0,1,1,2,4,3,0,1,3,0,65440,8180,8180,49080,27,9,1
1,70,0,10,101,41,250,2000,1539.06,2,37800,0,2,3,1,2,1,0,0,3,0,64200,10700,10700,42800,25,21,2
2,40,0,8,6495,22,61,2000,988.06,3,0,0,1,1,1,4,3,1,1,0,0,32320,4040,4040,24240,19,23,1
2,40,1,1,7747,27,80,1000,1740.57,5,0,-18600,2,1,3,1,1,0,0,1,0,33480,3720,3720,26040,29,12,1
1,40,0,8,7758,25,25,1000,1540.91,5,40900,0,3,1,4,5,1,0,1,1,1,4320,480,960,2880,16,28,1
2,20,1,7,1230,32,4,500,1381.88,2,0,-77800,3,1,4,1,1,0,0,2,0,4200,840,420,2940,26,15,1
2,50,0,1,5889,28,32,500,1446.98,1,0,-45700,1,3,1,4,3,1,2,0,0,57970,10540,5270,42160,15,17,1
2,35,0,3,3207,25,125,500,1220.86,4,55400,-40400,4,1,4,5,1,1,1,2,0,4320,0,960,3360,7,20,1
1,40,0,3,3377,28,276,500,948.1,5,44500,-61400,1,3,1,2,3,0,0,2,0,69300,13860,6930,48510,23,13,1
1,30,1,1,805,37,148,500,1471.24,1,57500,-93600,1,2,1,1,3,0,2,2,0,32480,4060,4060,24360,23,26,3
4,37,1,4,3299,58,222,2000,1157.97,3,0,-64500,2,3,2,1,1,0,2,2,1,60480,6720,6720,47040,18,22,1
1,40,0,9,2671,39,32,2000,566.11,6,0,0,4,1,4,1,1,1,0,0,0,2640,440,440,1760,16,8,1
3,40,1,6,4263,33,78,500,1060.88,2,0,-66500,4,1,4,1,1,0,0,3,0,6050,550,1100,4400,17,14,1
1,40,0,3,8767,59,238,1000,1524.45,5,0,-44800,1,1,2,4,4,0,0,0,0,42700,4270,4270,34160,26,28,1
3,20,1,3,2570,58,313,1000,1556.17,5,63900,-53300,2,3,3,4,1,1,1,3,0,40260,3660,7320,29280,19,27,1
1,36,0,1,8406,38,334,500,1216.24,5,26700,-47200,2,1,3,2,1,0,2,0,0,50000,5000,10000,35000,3,15,1
1,40,0,3,1425,34,190,500,1484.72,4,0,0,4,1,4,5,1,0,0,1,0,3840,640,320,2880,4,25,1
3,40,0,3,1361,31,194,500,1203.81,3,52500,-51300,1,1,1,1,3,0,0,2,0,95900,13700,20550,61650,8,24,1
1,40,0,3,5510,48,290,1000,1393.34,2,0,-61400,1,2,1,4,3,1,1,3,1,56160,6240,12480,37440,17,21,3
1,40,0,1,4013,65,26,1000,1484.48,3,50700,-36300,2,2,3,1,1,0,2,3,0,63030,5730,11460,45840,5,27,1
3,50,0,9,2205,45,254,500,1581.27,1,42200,-48000,2,3,1,1,1,1,2,2,0,63470,5770,11540,46160,17,24,1
1,10,0,1,4402,80,199,1000,1281.25,2,0,-53100,2,3,3,1,1,0,0,2,0,44440,8080,4040,32320,21,16,1
2,40,1,6,185,23,137,500,1667.83,4,48500,-67400,4,1,1,1,1,1,1,1,0,6600,1200,1200,4200,1,18,1
1,37,0,1,1884,33,134,1000,1497.41,4,14100,-44500,1,2,1,4,3,0,2,0,1,77200,9650,9650,57900,26,27,1
3,40,0,10,3530,38,73,500,803.36,4,0,0,1,1,2,3,3,0,0,0,1,57000,0,11400,45600,10,10,2
1,40,0,10,4912,44,289,2000,1221.41,5,46700,-72500,3,1,4,1,1,0,2,1,0,2700,300,300,2100,7,17,2
3,40,1,2,8535,48,176,500,1865.83,6,32800,-50600,2,1,2,1,1,0,2,1,1,47300,4300,8600,34400,24,17,3
1,40,0,3,3431,40,145,2000,1434.27,6,0,-35900,2,1,3,3,1,0,2,3,0,55110,5010,10020,40080,5,21,4
2,40,1,3,9046,19,164,500,1114.68,4,44500,-55900,3,1,4,1,1,1,1,0,0,4320,480,480,3360,12,21,3
3,40,1,2,5636,45,186,2000,1218.56,4,39300,-60300,1,3,2,1,3,1,2,2,0,68760,11460,5730,51570,3,25,1
2,40,1,1,9658,34,85,2000,1234.69,4,0,0,1,3,3,3,2,0,2,1,0,74400,14880,7440,52080,11,20,1
3,80,0,6,5701,70,162,500,964.92,2,45700,0,1,1,3,2,4,0,2,1,0,35300,3530,3530,28240,6,27,1
2,60,0,1,8986,32,396,500,1351.72,5,0,-49400,4,1,1,5,1,1,1,3,0,2640,480,480,1680,11,23,3
3,40,1,6,3604,33,270,1000,817.28,6,62200,0,1,1,2,4,3,0,1,1,0,60190,4630,9260,46300,24,9,1
2,40,1,2,4324,24,168,1000,1389.59,1,0,-42600,1,1,3,2,3,1,1,3,0,41580,3780,7560,30240,17,8,1
2,15,1,1,7821,30,274,1000,1353.53,6,54700,-47900,2,2,1,4,1,1,0,0,0,58500,11700,0,46800,9,28,3
2,25,0,5,5402,22,263,1000,1294.04,3,0,0,2,1,1,2,1,1,2,3,1,79320,13220,6610,59490,16,26,1
1,65,0,1,9547,52,152,1000,840.81,4,0,0,2,1,1,4,1,1,0,2,0,82610,7510,7510,67590,5,21,5
1,80,0,10,7000,67,46,2000,998.19,4,43700,-66300,1,1,2,4,3,0,1,3,0,78600,13100,19650,45850,13,19,2
1,45,0,2,4725,40,276,2000,1090.32,4,0,-70400,2,3,1,4,1,0,1,2,0,51390,5710,5710,39970,15,16,1
1,20,1,1,5612,55,234,500,1780.67,2,0,0,2,2,3,4,1,0,1,0,0,70200,7020,7020,56160,9,11,1
3,40,1,2,9730,29,64,2000,1681.01,1,0,-51100,4,1,1,5,1,0,2,1,0,4900,490,1470,2940,15,8,1
1,16,0,5,3992,62,456,1000,1395.77,1,82600,-49500,1,2,3,3,3,0,1,3,0,66480,5540,11080,49860,3,11,1
3,40,1,7,3604,22,58,2000,1471.44,1,57500,0,2,1,3,2,1,0,2,1,0,50380,4580,9160,36640,29,16,1
1,40,0,3,3612,64,475,500,1265.72,5,0,-59500,2,3,3,2,1,1,0,2,0,64350,9900,9900,44550,6,25,4
2,50,0,2,5556,29,96,1000,1274.7,2,47500,-58700,1,1,3,4,3,1,2,3,1,55400,5540,11080,38780,3,19,2
1,40,0,2,213,28,99,500,1330.39,5,0,0,2,3,2,3,1,0,2,2,1,49900,4990,9980,34930,1,25,1
2,40,0,2,608,25,38,500,1122.95,2,78000,0,1,2,1,4,3,0,0,3,1,74880,12480,12480,49920,14,23,1
1,50,0,1,2584,47,259,2000,1655.79,4,0,0,2,3,1,3,1,1,0,0,1,105820,16280,16280,73260,7,21,4
1,40,0,8,9156,26,241,1000,935.77,1,0,-36000,3,1,4,1,1,0,1,0,1,7150,1300,650,5200,14,20,1
2,27,0,6,2480,18,437,2000,1192.04,1,66100,-31400,2,3,2,4,1,1,0,0,0,55800,11160,11160,33480,29,19,1
1,45,0,5,1465,52,130,500,990.11,2,0,-41200,4,1,4,5,1,0,1,3,1,5830,1060,1060,3710,10,8,5
1,50,1,1,1599,48,269,2000,1422.21,6,0,-46400,2,2,3,4,1,1,2,1,0,85900,17180,17180,51540,10,18,3
1,40,0,7,5106,36,103,500,914.85,2,72100,0,4,1,1,1,1,0,2,3,0,7110,790,1580,4740,26,18,1
3,30,1,4,4278,23,284,500,1123.84,2,48200,0,1,2,2,2,3,0,0,0,1,36960,6720,3360,26880,15,16,1
1,40,0,8,9908,41,189,2000,838.02,1,0,0,1,1,1,1,3,0,2,0,1,64400,6440,6440,51520,14,26,1
1,38,0,8,6165,56,267,500,1300.68,6,49000,0,4,1,1,5,1,0,1,3,1,1920,480,0,1440,3,12,4
3,40,0,1,9405,53,39,500,1173.21,3,0,0,2,1,3,1,1,1,0,1,1,86130,15660,7830,62640,2,14,1
3,40,1,2,5481,26,140,1000,985.97,2,0,0,2,2,3,2,1,0,2,3,0,82170,14940,7470,59760,7,28,1
2,40,0,6,2042,22,243,1000,1129.23,1,17300,-60400,2,3,3,2,1,0,1,0,1,50300,10060,5030,35210,21,24,1
2,31,1,1,5356,25,116,500,1194.83,4,28600,0,2,2,3,1,1,0,0,0,0,44200,4420,8840,30940,25,26,1
1,40,0,6,6874,31,219,1000,1114.29,2,51300,0,2,2,3,4,1,0,2,2,1,66660,6060,6060,54540,2,17,1
1,40,0,7,664,36,96,2000,1509.04,4,10000,0,2,3,2,4,1,1,2,3,0,78320,7120,14240,56960,22,16,1
1,40,0,7,3117,46,149,500,664.86,5,0,-60000,2,1,2,2,1,0,0,1,0,105040,16160,16160,72720,24,24,1
3,38,0,4,7903,46,246,1000,1267.4,4,0,0,2,2,1,2,1,0,2,1,0,50700,5070,5070,40560,25,17,4
1,36,1,6,7284,32,293,1000,1119.23,6,51500,0,1,3,2,2,3,0,1,1,0,51210,11380,5690,34140,29,8,1
2,60,0,10,1284,43,339,500,1698.51,6,0,0,1,1,2,2,3,0,2,1,0,51840,8640,8640,34560,13,22,2
1,50,0,2,5600,30,160,1000,1422.78,4,61600,0,1,3,2,4,3,0,2,3,1,52800,5280,5280,42240,10,17,1
1,45,0,5,5879,41,224,500,1212.75,1,0,-51400,2,3,1,2,1,0,0,0,1,55200,9200,13800,32200,11,25,5
1,60,0,2,8659,50,194,1000,1423.34,3,55300,-37900,3,1,1,5,1,1,0,3,0,9100,1400,1400,6300,8,20,1
1,38,0,2,326,37,385,1000,976.37,4,0,-61000,1,1,1,3,3,0,1,3,0,67600,13520,6760,47320,21,16,4
2,50,0,9,3837,22,100,500,1124.59,3,67300,0,2,1,1,3,1,0,1,2,0,40800,6800,6800,27200,3,19,3
1,80,0,8,7365,51,371,1000,1569.33,3,79600,0,1,2,3,3,3,0,2,1,1,84500,13000,13000,58500,26,12,6
1,40,1,2,3447,47,175,500,1359.36,4,0,-43600,1,3,3,3,3,1,2,2,1,71610,13020,6510,52080,8,11,1
1,40,0,4,2766,40,373,500,1607.36,1,0,0,1,1,3,3,4,0,0,2,0,60600,6060,12120,42420,11,16,1
1,40,0,7,1166,46,258,500,1042.25,6,0,-44400,1,1,3,2,3,0,2,3,0,81240,6770,20310,54160,21,15,1
7,20,1,1,8847,23,255,500,1453.95,3,38200,0,1,2,2,2,3,1,0,3,0,29300,2930,5860,20510,8,13,1
2,40,1,11,9580,30,37,500,1969.63,1,0,0,1,2,2,2,3,0,1,1,1,76450,6950,13900,55600,1,28,1
1,65,0,5,1611,27,322,1000,1156.19,4,49900,-62700,1,2,3,2,3,1,0,3,0,49400,9880,4940,34580,7,13,2
2,35,1,4,9886,31,204,2000,1124.47,5,0,-45100,2,2,2,4,1,0,0,1,0,90530,16460,16460,57610,27,20,3
1,40,0,9,3987,31,76,500,1493.5,3,39900,-44000,3,1,1,1,1,0,2,1,0,8030,1460,730,5840,1,28,1
3,40,0,3,3751,30,193,500,1155.38,3,34200,-32300,2,2,1,2,1,0,0,0,1,63900,6390,6390,51120,14,22,1
7,40,0,1,7211,50,405,500,878.19,6,57100,0,1,1,1,2,4,1,0,2,0,38640,4830,4830,28980,17,26,3
2,50,1,1,3155,27,435,2000,1145.85,3,0,-40000,1,1,2,3,3,0,1,1,1,41490,9220,4610,27660,27,19,1
2,16,1,1,7903,22,54,500,1261.28,6,68500,-42100,1,2,1,2,3,1,2,0,0,79090,14380,7190,57520,8,11,1
1,50,0,7,8707,29,144,500,1427.46,5,0,0,1,2,3,1,3,0,0,0,0,87900,17580,8790,61530,1,28,1
3,60,0,8,7033,28,92,500,1592.41,4,58900,-29100,2,1,2,4,1,0,2,3,1,53400,5340,5340,42720,16,27,1
3,45,1,2,571,54,173,1000,1274.63,6,51000,0,2,1,2,2,1,1,2,3,0,52030,9460,9460,33110,13,28,1
1,48,0,11,5100,47,436,500,1362.31,5,67600,-65300,2,3,1,4,1,0,0,2,0,82060,14920,7460,59680,18,18,4
5,40,1,7,9822,34,155,1000,919.37,3,83600,0,2,3,1,4,1,0,0,3,0,48360,8060,8060,32240,21,26,1
2,40,0,9,4154,26,78,1000,1377.23,6,72600,0,1,2,1,3,3,0,2,1,0,52290,5810,11620,34860,11,26,1
1,35,0,1,5985,53,440,1000,995.55,5,51500,-52100,1,1,3,1,3,1,0,3,0,68200,12400,12400,43400,6,16,1
2,60,0,12,4821,23,264,500,1508.12,5,0,0,1,1,3,3,3,0,2,1,0,60750,13500,6750,40500,11,8,4
3,40,0,1,8764,42,66,500,484.67,5,21100,-60800,1,3,3,2,3,0,0,2,1,65560,11920,11920,41720,8,8,3
1,50,0,2,5364,36,366,1000,1561.41,4,21200,0,1,1,1,1,3,1,1,3,0,70290,12780,12780,44730,23,11,2
1,45,0,12,6895,52,188,500,1457.21,1,46300,0,2,1,2,4,1,0,2,0,1,45000,5000,5000,35000,5,20,6
2,40,1,1,9705,22,224,1000,1128.71,2,0,-47100,1,1,2,2,3,1,2,1,0,61800,12360,6180,43260,11,16,1
2,40,1,1,3687,27,253,500,1358.2,4,52900,0,1,3,3,4,3,1,0,0,0,64570,5870,11740,46960,20,22,3
4,40,1,6,3945,42,446,1000,1232.79,6,49900,-62100,2,1,1,3,1,1,2,0,1,70500,7050,14100,49350,12,16,1
3,40,1,6,9692,39,169,1000,936.19,2,70600,-48500,1,2,2,1,3,0,2,1,1,57900,17370,5790,34740,21,18,1
1,40,0,1,2407,49,255,500,1302.34,1,0,-52600,1,3,1,2,3,0,1,0,0,57860,5260,10520,42080,15,12,4
1,40,0,5,6042,36,209,500,1264.99,4,67800,0,2,2,1,2,1,0,1,1,0,37800,8400,4200,25200,15,28,1
2,32,0,6,7969,20,210,500,1467.76,1,38700,-33100,2,3,2,4,1,0,1,3,1,63300,6330,6330,50640,14,23,1
1,60,0,2,3957,55,174,2000,1124.43,1,0,0,1,1,2,4,3,1,0,1,1,44200,8840,4420,30940,27,28,5
1,40,0,7,72,47,70,1000,1319.81,4,67200,-59400,1,2,1,1,4,0,1,0,1,31680,3520,3520,24640,11,17,1
1,33,0,1,3863,33,89,2000,1482.53,3,49100,-45100,4,1,4,1,1,1,1,2,0,100,10,20,70,14,21,1
1,40,0,5,2231,36,458,1000,1328.18,2,53000,0,2,3,1,2,1,0,2,1,0,56340,6260,6260,43820,10,20,1
3,80,1,1,2051,39,239,500,1463.95,1,0,0,1,1,2,1,3,0,0,0,1,69740,6340,6340,57060,26,20,1
1,48,0,2,8437,55,161,2000,1133.85,3,60200,0,1,3,2,1,3,1,2,2,1,60480,5040,15120,40320,11,20,1
2,15,0,1,138,21,446,1000,1037.32,5,0,-15700,1,1,1,1,3,0,2,1,0,80880,6740,13480,60660,20,18,1
1,45,0,8,859,48,476,1000,1562.8,3,42800,-68200,2,3,2,2,1,0,1,2,1,49390,8980,4490,35920,17,14,1
2,45,0,9,7298,30,70,1000,1425.79,2,62400,-52300,2,3,1,4,1,0,0,3,0,69360,11560,11560,46240,11,14,1
1,50,0,3,5725,24,233,2000,1615.14,2,67100,0,3,1,1,5,1,0,0,1,0,3740,680,680,2380,6,12,1
4,38,1,3,2791,57,122,500,1236.5,4,0,-48700,4,1,4,5,1,0,0,1,0,5060,460,920,3680,8,20,2
2,60,0,10,8048,20,335,2000,1017.97,5,59900,-34800,1,3,2,1,3,0,0,0,1,35860,3260,6520,26080,14,18,1
2,20,1,1,5214,18,257,2000,1306,4,46100,-46900,1,3,3,4,3,1,2,1,0,50050,7700,3850,38500,27,15,1
3,40,1,1,1461,56,85,2000,1174.14,6,50400,-61500,1,1,1,2,4,1,0,0,0,59070,10740,5370,42960,22,11,1
1,40,1,4,9676,36,133,1000,1231.01,4,0,-31700,1,3,1,2,3,0,1,2,0,28440,3160,3160,22120,20,16,1
1,40,0,7,6373,44,119,500,1299.18,5,57100,0,2,3,3,2,1,1,2,1,1,45540,8280,8280,28980,11,25,1
1,40,0,3,7452,57,169,500,1469.75,3,0,-57600,2,1,1,2,1,0,0,0,1,38700,7740,3870,27090,18,11,1
1,52,0,3,6895,57,225,500,1390.72,2,83900,-52100,4,1,4,5,1,1,2,1,1,5830,1060,530,4240,12,12,1
1,40,0,11,7996,33,84,500,1694.09,4,0,0,2,1,2,3,1,1,0,2,0,57240,4770,9540,42930,4,28,1
1,40,0,1,5719,61,169,2000,1140.15,4,0,-36800,1,1,2,1,3,1,0,3,0,46200,4200,8400,33600,11,8,1
1,99,0,8,7365,39,124,1000,1310.71,5,29300,0,2,2,2,4,1,1,0,1,0,57700,5770,5770,46160,7,20,1
2,40,0,3,1789,28,320,2000,1730.49,3,46300,-41700,1,3,1,2,3,0,2,0,0,56160,4680,9360,42120,21,28,1
2,16,0,6,2622,31,297,500,1616.65,6,0,-59500,1,2,2,2,3,0,0,3,1,44400,5550,5550,33300,22,24,1
3,40,1,6,964,60,421,500,1935.85,1,49500,-81100,2,1,3,4,1,0,2,3,0,92730,16860,8430,67440,22,19,1
2,40,0,12,9467,36,136,1000,855.14,3,37900,0,2,2,1,2,1,1,0,1,1,30700,3070,6140,21490,25,8,3
4,35,1,5,6997,58,46,2000,1568.47,6,46800,0,2,2,3,2,1,0,2,0,0,56600,11320,5660,39620,27,24,1
2,38,0,9,1844,50,34,2000,1550.53,1,0,-27700,4,1,4,5,1,1,0,1,0,3960,660,660,2640,22,25,1
2,12,1,2,3261,23,95,2000,1370.92,6,48900,0,2,1,1,1,1,1,0,3,0,34800,3480,6960,24360,4,24,3
2,40,0,6,2415,30,140,500,1363.59,3,43200,0,1,1,1,3,3,0,2,0,1,79500,7950,7950,63600,10,23,1
2,40,0,1,3483,20,200,1000,828.42,2,0,0,2,3,2,1,1,0,2,2,0,56000,5600,5600,44800,4,14,1
1,72,0,1,2339,90,123,500,1209.63,3,64800,-44200,2,1,1,4,1,1,1,0,1,73260,16280,0,56980,4,9,1
2,50,1,1,8018,49,267,2000,1111.17,6,35000,0,4,1,4,5,1,1,2,3,1,4950,900,450,3600,10,28,3
1,40,0,1,6639,47,290,500,989.97,1,32500,0,2,1,1,4,1,0,0,1,0,48000,4800,9600,33600,26,10,3
2,40,0,1,6211,34,45,1000,1114.23,5,0,0,2,2,3,2,1,1,0,1,1,52200,10440,5220,36540,14,18,1
3,40,1,11,7298,37,186,2000,1347.31,6,80900,-111100,1,1,1,4,3,0,2,3,0,73800,12300,12300,49200,22,28,6
1,50,1,12,2474,25,135,2000,1687.53,2,0,-69600,2,2,2,2,1,0,1,2,0,78200,15640,7820,54740,6,14,1
2,40,1,4,3223,37,110,1000,1183.48,4,0,0,2,1,3,4,1,0,2,3,0,55200,13800,9200,32200,13,8,1
1,40,0,4,5672,47,259,2000,1537.13,1,0,-58300,1,2,2,3,3,0,0,2,1,57060,6340,6340,44380,24,11,1
1,60,0,2,3011,34,114,1000,1173.25,4,0,-34700,3,1,1,5,1,0,0,3,1,4680,520,520,3640,20,10,1
2,40,0,6,7156,34,404,1000,1361.16,3,0,-63700,2,3,1,4,1,0,2,0,1,53100,5310,5310,42480,14,18,1
1,50,0,2,235,35,282,2000,1422.56,4,26900,-55300,3,1,1,5,1,0,1,2,0,3520,640,320,2560,9,10,1
7,40,0,7,741,39,57,2000,1143.06,1,63100,-54100,1,3,2,4,3,0,0,1,1,72900,14580,14580,43740,25,13,1
1,19,0,9,9542,32,215,500,1405.71,6,0,0,2,1,2,1,1,0,0,1,0,70700,7070,14140,49490,21,15,4
1,30,1,6,8444,24,140,500,1354.2,5,100500,0,1,2,1,3,4,0,0,0,0,60170,5470,10940,43760,24,17,1
2,60,0,1,6375,28,250,500,1055.6,4,69500,-40700,2,1,3,3,1,0,1,1,0,74800,13600,6800,54400,18,14,1
1,40,0,3,4012,41,286,1000,999.43,5,25800,0,3,1,4,1,1,1,2,0,0,4100,820,410,2870,24,14,2
4,9,1,1,559,69,356,2000,1155.97,4,0,0,2,2,1,3,1,1,0,3,0,61490,5590,11180,44720,7,14,1
1,90,0,12,3965,32,65,1000,1726.91,1,0,0,3,1,4,5,1,0,0,0,0,7200,720,1440,5040,29,24,1
3,40,1,5,9445,58,187,500,1232.57,3,59500,0,1,2,1,2,3,0,0,0,0,45100,8200,4100,32800,14,12,1
1,75,0,5,4804,47,386,500,1078.65,3,36800,0,2,3,1,1,1,0,2,3,1,66660,12120,6060,48480,5,17,2
1,50,0,2,5861,41,197,1000,1324.78,3,0,-64500,2,3,3,1,1,0,2,2,1,76400,15280,7640,53480,6,26,1
